# logc	xh2d	xh3d
-1.	0.020046722239126402	0.05928158653338905
-0.9964964964964965	0.020204571405357166	0.05976034673324751
-0.992992992992993	0.020363629191423843	0.0602429505548548
-0.9894894894894894	0.020523904333503484	0.0607294283009263
-0.985985985985986	0.02068540562427369	0.06121981050027649
-0.9824824824824825	0.02084814191144845	0.06171412790774201
-0.978978978978979	0.021012122098718326	0.06221241150711358
-0.9754754754754755	0.021177355147071187	0.0627146925114045
-0.9719719719719719	0.021343850072697096	0.06322100236463704
-0.9684684684684685	0.021511615949764015	0.06373137274274165
-0.964964964964965	0.021680661907691606	0.06424583555567003
-0.9614614614614615	0.021850997135253385	0.06476442294794911
-0.957957957957958	0.022022630877443806	0.06528716730083123
-0.9544544544544544	0.02219557243688159	0.06581410123266834
-0.950950950950951	0.022369831175097665	0.06634525760117481
-0.9474474474474475	0.022545416510185462	0.06688066950415955
-0.943943943943944	0.022722337920943705	0.06742037028129698
-0.9404404404404404	0.022900604941979045	0.06796439351493312
-0.9369369369369369	0.023080227169830228	0.06851277303178603
-0.9334334334334334	0.023261214258084854	0.06906554290449844
-0.92992992992993	0.023443575920474247	0.06962273745236673
-0.9264264264264264	0.02362732192896275	0.0701843912430558
-0.9229229229229229	0.023812462118347758	0.0707505390938752
-0.9194194194194194	0.02399900638047292	0.07132121607272433
-0.9159159159159159	0.02418696466913253	0.07189645750010348
-0.9124124124124124	0.0243763469982357	0.07247629894974163
-0.9089089089089089	0.024567163442050777	0.07306077625006333
-0.9054054054054054	0.02475942413594631	0.07364992548583876
-0.9019019019019019	0.024953139276776656	0.07424378299886202
-0.8983983983983984	0.025148319123516095	0.07484238538958485
-0.8948948948948949	0.025344973994373285	0.0754457695184784
-0.8913913913913913	0.02554311427226053	0.07605397250676901
-0.8878878878878879	0.025742750400572636	0.07666703173843427
-0.8843843843843844	0.02594389288477697	0.07728498486053838
-0.8808808808808809	0.026146552293904276	0.07790786978526573
-0.8773773773773774	0.026350739258985782	0.07853572469060376
-0.8738738738738738	0.026556464474345853	0.07916858802185599
-0.8703703703703703	0.026763738697254895	0.07980649849260407
-0.8668668668668669	0.02697257274827367	0.08044949508587203
-0.8633633633633634	0.027182977511675827	0.08109761705556155
-0.8598598598598599	0.02739496393558222	0.08175090392733304
-0.8563563563563563	0.027608543032053744	0.08240939549970036
-0.8528528528528528	0.0278237258772842	0.08307313184546407
-0.8493493493493494	0.02804052361198216	0.08374215331251308
-0.8458458458458459	0.02825894744120735	0.0844165005249707
-0.8423423423423424	0.02847900863519697	0.08509621438436321
-0.8388388388388388	0.0287007185282844	0.08578133607058683
-0.8353353353353353	0.028924088521558824	0.08647190704296638
-0.8318318318318318	0.029149130079762563	0.0871679690413562
-0.8283283283283284	0.029375854734723036	0.08786956408688273
-0.8248248248248248	0.029604274082886677	0.08857673448322578
-0.8213213213213213	0.029834399787318635	0.08928952281728601
-0.8178178178178178	0.03006624357680738	0.0900079719604687
-0.8143143143143143	0.030299817246978507	0.09073212506929215
-0.8108108108108107	0.03053513265945076	0.0914620255862438
-0.8073073073073073	0.030772201742586016	0.0921977172410847
-0.8038038038038038	0.031011036492081805	0.09293924405108828
-0.8003003003003003	0.031251648969687976	0.09368665032229144
-0.7967967967967968	0.03149405130569815	0.09443998065016405
-0.7932932932932932	0.031738255696822155	0.09519927992024103
-0.7897897897897898	0.03198427440725468	0.0959645933091395
-0.7862862862862863	0.03223211976981826	0.0967359662848163
-0.7827827827827828	0.032481804184152696	0.09751344460777692
-0.7792792792792793	0.03273334011842304	0.09829707433130531
-0.7757757757757757	0.03298674010904097	0.099086901802336
-0.7722722722722722	0.03324201676062464	0.09988297366178499
-0.7687687687687688	0.03349918274675716	0.10068533684532804
-0.7652652652652653	0.033758250808462134	0.10149403858382602
-0.7617617617617618	0.03401923375700158	0.10230912640372432
-0.7582582582582582	0.03428214447173045	0.10313064812765033
-0.7547547547547547	0.03454699590115989	0.10395865187466813
-0.7512512512512513	0.03481380106351136	0.10479318606073232
-0.7477477477477478	0.03508257304584204	0.10563429939896167
-0.7442442442442443	0.03535332500481256	0.10648204089992364
-0.7407407407407407	0.035626070166734365	0.10733645987195888
-0.7372372372372372	0.035900821828199314	0.1081976059212445
-0.7337337337337337	0.036177593354824185	0.10906552895204275
-0.7302302302302303	0.036456398182475216	0.1099402791668179
-0.7267267267267268	0.036737249817971294	0.11082190706621595
-0.7232232232232232	0.0370201618371275	0.11171046344914197
-0.7197197197197197	0.03730514788675294	0.11260599941268148
-0.7162162162162162	0.037592221684210655	0.11350856635210815
-0.7127127127127127	0.03788139701731041	0.11441821596065728
-0.7092092092092093	0.03817268774437616	0.1153350002292761
-0.7057057057057057	0.03846610779464663	0.11625897144660985
-0.7022022022022022	0.03876167116829592	0.11719018219842883
-0.6986986986986987	0.03905939193629045	0.11812868536748933
-0.6951951951951952	0.039359284240846566	0.11907453413297571
-0.6916916916916918	0.039661362295212305	0.12002778197011843
-0.6881881881881882	0.03996564038390103	0.12098848264961828
-0.6846846846846847	0.04027213286253137	0.12195669023704579
-0.6811811811811812	0.040580854158387025	0.12293245909219819
-0.6776776776776776	0.04089181877014438	0.12391584386838735
-0.6741741741741742	0.041205041267888196	0.12490689951160913
-0.6706706706706707	0.04152053629334401	0.12590568125969978
-0.6671671671671672	0.041838318559992725	0.12691224464145265
-0.6636636636636637	0.04215840285287124	0.12792664547556037
-0.6601601601601601	0.042480804028882074	0.12894893986956502
-0.6566566566566567	0.04280553701641721	0.12997918421869817
-0.6531531531531531	0.04313261681642681	0.13101743520470302
-0.6496496496496496	0.04346205850110962	0.13206374979447977
-0.6461461461461462	0.0437938772148038	0.13311818523876143
-0.6426426426426426	0.044128088173909216	0.13418079907061764
-0.6391391391391392	0.04446470666702257	0.13525164910394274
-0.6356356356356356	0.04480374805436395	0.13633079343183419
-0.632132132132132	0.04514522776818101	0.13741829042484338
-0.6286286286286287	0.045489161313390786	0.1385141987292528
-0.6251251251251251	0.04583556426650614	0.13961857726512558
-0.6216216216216216	0.04618445227614531	0.14073148522440387
-0.6181181181181181	0.04653584106326594	0.14185298206881533
-0.6146146146146145	0.04688974642084607	0.14298312752766687
-0.6111111111111112	0.047246184213929496	0.14412198159569506
-0.6076076076076076	0.04760517037984415	0.14526960453065452
-0.6041041041041041	0.047966720927772905	0.14642605685087873
-0.6006006006006006	0.04833085193915279	0.1475913993327489
-0.597097097097097	0.04869757956744879	0.14876569300810924
-0.5935935935935936	0.049066920038326765	0.14994899916137502
-0.5900900900900901	0.04943888964897968	0.15114137932680838
-0.5865865865865866	0.04981350476927029	0.15234289528552333
-0.5830830830830831	0.050190781840530864	0.15355360906241602
-0.5795795795795795	0.050570737376021524	0.15477358292298465
-0.5760760760760761	0.050953387961313636	0.15600287937007187
-0.5725725725725725	0.05133875025335152	0.15724156114041155
-0.5690690690690691	0.05172684098106671	0.15848969120116502
-0.5655655655655656	0.052117676944963144	0.15974733274628528
-0.562062062062062	0.052511275017286016	0.16101454919275268
-0.5585585585585586	0.052907652142000605	0.16229140417672563
-0.555055055055055	0.053306825334317465	0.16357796154955215
-0.5515515515515516	0.05370881168103377	0.16487428537364435
-0.5480480480480481	0.05411362834042809	0.16618043991827777
-0.5445445445445445	0.05452129254175338	0.16749648965521546
-0.5410410410410411	0.05493182158588998	0.16882249925421808
-0.5375375375375375	0.05534523284438814	0.17015853357845967
-0.534034034034034	0.055761543759972755	0.17150465767975492
-0.5305305305305306	0.05618077184633548	0.17286093679369954
-0.527027027027027	0.056602934687881995	0.17422743633468654
-0.5235235235235235	0.057028049939744786	0.17560422189074287
-0.52002002002002	0.05745613532764145	0.17699135921826956
-0.5165165165165165	0.05788720864756635	0.17838891423660924
-0.513013013013013	0.05832128776605987	0.17979695302254475
-0.5095095095095095	0.05875839061976355	0.1812155418045821
-0.506006006006006	0.059198535215238185	0.18264474695714078
-0.5025025025025025	0.059641739629330344	0.1840846349945721
-0.498998998998999	0.06008802200827073	0.18553527256509167
-0.49549549549549554	0.06053740056808396	0.1869967264444762
-0.49199199199199195	0.06098989359435377	0.18846906352972392
-0.48848848848848847	0.06144551944174086	0.1899523508325064
-0.484984984984985	0.06190429653445613	0.1914466554724477
-0.4814814814814815	0.0623662433653552	0.1929520446703603
-0.47797797797797803	0.06283137849615883	0.19446858574122403
-0.47447447447447444	0.06329972055737837	0.19599634608710356
-0.47097097097097096	0.06377128824801191	0.1975353931898527
-0.4674674674674675	0.06424610033514505	0.19908579460372014
-0.463963963963964	0.06472417565407731	0.20064761794776798
-0.4604604604604605	0.06520553310805917	0.20222093089817736
-0.45695695695695693	0.06569019166799474	0.2038058011804034
-0.45345345345345345	0.06617817037223554	0.20540229656113215
-0.44994994994994997	0.06666948832652943	0.207010484840161
-0.4464464464464465	0.06716416470373596	0.20863043384206756
-0.442942942942943	0.06766221874331395	0.21026221140778317
-0.4394394394394394	0.06816366975176702	0.21190588538598198
-0.43593593593593594	0.06866853710182846	0.2135615236243362
-0.43243243243243246	0.06917684023236426	0.215229193960628
-0.428928928928929	0.06968859864837185	0.2169089642137224
-0.4254254254254255	0.07020383192036113	0.21860090217436792
-0.4219219219219219	0.07072255968463698	0.22030507559587253
-0.4184184184184184	0.07124480164248577	0.22202155218466352
-0.41491491491491495	0.07177057756030068	0.22375039959064374
-0.41141141141141135	0.0722999072691618	0.22549168539745937
-0.407907907907908	0.07283281066474191	0.2272454771126194
-0.4044044044044044	0.07336930770685249	0.2290118421574456
-0.4009009009009009	0.07390941841923256	0.23079084785695034
-0.39739739739739743	0.07445316288945174	0.23258256142949998
-0.39389389389389384	0.07500056126822388	0.2343870499764271
-0.3903903903903905	0.07555163376979075	0.23620438047146572
-0.3868868868868869	0.07610640067085382	0.23803461975006796
-0.3833833833833834	0.07666488231091959	0.2398778344985949
-0.3798798798798799	0.07722709909168285	0.24173409124341746
-0.37637637637637633	0.07779307147692487	0.24360345633984878
-0.37287287287287296	0.0783628199920545	0.24548599596098652
-0.36936936936936937	0.07893636522377175	0.24738177608646847
-0.3658658658658659	0.07951372781999817	0.24929086249106444
-0.3623623623623624	0.08009492848947189	0.2512133207332183
-0.3588588588588588	0.08067998800118704	0.25314921614343483
-0.35535535535535534	0.08126892718453715	0.2550986138126348
-0.35185185185185186	0.08186176692857103	0.25706157858033973
-0.3483483483483484	0.08245852818195888	0.2590381750228384
-0.3448448448448449	0.08305923195252085	0.2610284674412248
-0.3413413413413413	0.08366389930696669	0.2630325198493738
-0.33783783783783783	0.08427255137042573	0.26505039596183383
-0.33433433433433435	0.0848852093264435	0.26708215918165457
-0.33083083083083087	0.08550189441620543	0.26912787258815424
-0.3273273273273274	0.08612262793855086	0.2711875989246199
-0.3238238238238238	0.08674743124945541	0.27326140058595416
-0.3203203203203203	0.08737632576177042	0.27534933960628155
-0.31681681681681684	0.08800933294472219	0.27745147764649364
-0.31331331331331336	0.0886464743238171	0.2795678759817975
-0.3098098098098099	0.0892877714802463	0.2816985954891879
-0.3063063063063063	0.08993324605064154	0.2838436966349331
-0.3028028028028028	0.09058291972675132	0.28600323946201217
-0.2992992992992992	0.09123681425497517	0.28817728357758593
-0.29579579579579585	0.09189495143602645	0.2903658881404161
-0.29229229229229237	0.09255735312471856	0.2925691118483304
-0.2887887887887888	0.0932240412293226	0.2947870129256737
-0.2852852852852853	0.09389503771149638	0.29701964911079276
-0.2817817817817817	0.09457036458560347	0.2992670776435438
-0.27827827827827833	0.09525004391869839	0.30152935525283897
-0.27477477477477485	0.09593409782976497	0.30380653814422776
-0.27127127127127126	0.09662254848959612	0.3060986819875444
-0.2677677677677678	0.09731541812043967	0.30840584190459763
-0.2642642642642642	0.09801272899539916	0.31072807245695067
-0.2607607607607607	0.09871450343823188	0.31306542763375417
-0.25725725725725734	0.09942076382292685	0.3154179608396898
-0.25375375375375375	0.10013153257326195	0.3177857248829871
-0.2502502502502503	0.10084683216246176	0.3201687719635572
-0.24674674674674668	0.10156668511291328	0.32256715366123645
-0.2432432432432432	0.10229111399550862	0.32498092092415637
-0.23973973973973983	0.10302014142956208	0.32741012405722764
-0.23623623623623624	0.10375379008219128	0.3298548127107932
-0.23273273273273276	0.10449208266806613	0.33231503586940664
-0.22922922922922917	0.10523504194897905	0.33479084184077873
-0.2257257257257257	0.10598269073337611	0.3372822782449024
-0.22222222222222232	0.10673505187608891	0.3397893920033444
-0.21871871871871873	0.10749214827785603	0.3423122293287255
-0.21521521521521525	0.10825400288496165	0.3448508357144102
-0.21171171171171166	0.1090206386888666	0.3474052559243949
-0.20820820820820818	0.10979207872574885	0.34997553398341497
-0.2047047047047047	0.11056834607615978	0.35256171316727986
-0.20120120120120122	0.11134946386461803	0.35516383599344625
-0.19769769769769774	0.11213545525924005	0.3577819442118404
-0.19419419419419415	0.11292634347130594	0.3604160787959275
-0.19069069069069067	0.11372215175486852	0.36306627993405277
-0.1871871871871872	0.11452290340644597	0.3657325870210601
-0.1836836836836837	0.11532862176452799	0.36841503865019026
-0.18018018018018023	0.11613933020919054	0.37111367260527295
-0.17667667667667664	0.11695505216179368	0.3738285258532287
-0.17317317317317316	0.11777581108454034	0.3765596345368633
-0.16966966966966968	0.11860163048005087	0.37930703396801524
-0.1661661661661662	0.11943253389108613	0.3820707586209988
-0.16266266266266272	0.12026854490000649	0.38485084212640547
-0.15915915915915912	0.12110968712854427	0.38764731726524837
-0.15565565565565564	0.12195598423733571	0.3904602159634571
-0.15215215215215216	0.12280745992554665	0.39328956928673364
-0.14864864864864857	0.12366413793051308	0.3961354074357897
-0.1451451451451452	0.1245260420273968	0.39899775974194857
-0.1416416416416416	0.12539319602870316	0.4018766546631442
-0.13813813813813813	0.126265623784024	0.40477211978029765
-0.13463463463463465	0.12714334917964992	0.40768418179410854
-0.13113113113113106	0.1280263961381361	0.4106128665222439
-0.1276276276276277	0.1289147886179547	0.41355819889694007
-0.12412412412412399	0.12980855061321236	0.416520202963019
-0.12062062062062062	0.1307077061532034	0.41949890187633454
-0.11711711711711725	0.1316122793020744	0.42249431790264
-0.11361361361361355	0.13252229415849046	0.42550647241689754
-0.11011011011011018	0.13343777485524155	0.42853538590301665
-0.10660660660660648	0.1343587455589741	0.431581077954039
-0.10310310310310311	0.135285230469718	0.43464356727277176
-0.09959959959959974	0.1362172538206827	0.43772287167286444
-0.09609609609609604	0.13715483987782948	0.4408190080803454
-0.09259259259259267	0.1380980129395215	0.44393199253560267
-0.08908908908908897	0.13904679733630468	0.4470618401958385
-0.0855855855855856	0.14000121743045518	0.45020856533796355
-0.08208208208208223	0.1409612976156806	0.453372181361969
-0.07857857857857853	0.14192706231691346	0.4565527007947494
-0.07507507507507516	0.14289853598979754	0.4597501352943945
-0.07157157157157146	0.14387574312053628	0.4629644956549341
-0.06806806806806809	0.14485870822553262	0.46619579181155796
-0.0645645645645645	0.1458474558510493	0.4694440328462843
-0.06106106106106102	0.1468420105729816	0.47270922699409856
-0.05755755755755765	0.1478423969964736	0.47599138164954213
-0.054054054054053946	0.14884863975572063	0.4792905033737626
-0.05055055055055058	0.1498607635136116	0.48260659790201804
-0.047047047047046986	0.15087879296148024	0.48593967015162765
-0.043543543543543506	0.1519027528187898	0.4892897242303726
-0.04004004004004014	0.15293266783294732	0.49265676344534304
-0.036536536536536435	0.1539685627789543	0.49604079031221743
-0.033033033033033066	0.15501046245917	0.49944180656498277
-0.029529529529529475	0.15605839170306832	0.5028598131660824
-0.026026026026025995	0.15711237536696604	0.5062948103169831
-0.022522522522522626	0.15817243833381436	0.5097467974691652
-0.019019019019018923	0.1592386055128966	0.5132157733355225
-0.015515515515515554	0.16031090183967184	0.5167017359021642
-0.012012012012011963	0.1613893522754642	0.5202046824406158
-0.008508508508508483	0.16247398180732273	0.5237246095204089
-0.005005005005005114	0.16356481544774487	0.5272615130220544
-0.0015015015015014122	0.1646618782344795	0.5308153881503831
0.002002002002001957	0.16576519523031896	0.534386229448256
0.005505505505505548	0.16687479152295803	0.5379740308106291
0.009009009009008917	0.16799069222468238	0.5415787854989602
0.012512512512512508	0.16911292247230106	0.5452004861559555
0.0160160160160161	0.1702415074269053	0.5488391248206402
0.019519519519519468	0.17137647227369235	0.5524946929437444
0.02302302302302306	0.17251784222182234	0.5561671814033955
0.02652652652652643	0.1736656425042574	0.5598565805211029
0.03003003003003002	0.1748198983775861	0.5635628800780252
0.03353353353353361	0.17598063512190057	0.5672860693315103
0.03703703703703698	0.17714787804063148	0.5710261370318949
0.04054054054054057	0.17832165246045073	0.5747830714395491
0.04404404404404394	0.1795019837310898	0.5785568603421628
0.04754754754754753	0.18068889722528542	0.5823474910722491
0.05105105105105112	0.18188241833860214	0.5861549505248626
0.05455455455455449	0.18308257248938728	0.589979225175516
0.05805805805805808	0.18428938511862772	0.5938203010982839
0.06156156156156145	0.18550288168988976	0.5976781639840766
0.06506506506506504	0.18672308768919932	0.601552799159081
0.06856856856856863	0.18795002862500598	0.60544419160334
0.072072072072072	0.18918373002809913	0.6093523259694752
0.0755755755755756	0.19042421745152047	0.6132771866015302
0.07907907907907896	0.19167151647054348	0.6172187575539152
0.08258258258258255	0.19292565268262432	0.6211770226104634
0.08608608608608614	0.19418665170734276	0.6251519653035419
0.08958958958958951	0.1954545391863986	0.6291435689332764
0.0930930930930931	0.19672934078353244	0.6331518165867881
0.09659659659659647	0.1980110821845903	0.6371766911575009
0.10010010010010006	0.1992997890974518	0.6412181753644786
0.10360360360360366	0.2005954872520582	0.6452762517717678
0.10710710710710702	0.2018982024004122	0.6493509028077635
0.11061061061061062	0.20320796031658517	0.653442110784559
0.11411411411411398	0.2045247867967576	0.6575498579172768
0.11761761761761758	0.20584870765923557	0.6616741263433793
0.12112112112112117	0.20717974874450662	0.6658148981419229
0.12462462462462454	0.20851793591525192	0.6699721553527703
0.12812812812812813	0.2098632950564573	0.674145879995732
0.1316316316316315	0.21121585207541016	0.6783360540896292
0.1351351351351351	0.21257563290181017	0.6825426596712757
0.13863863863863868	0.2139426634878669	0.6867656788143502
0.14214214214214205	0.21531696980833345	0.6910050936481702
0.14564564564564564	0.21669857786062058	0.695260886376338
0.149149149149149	0.2180875136649443	0.6995330392952609
0.1526526526526526	0.2194838032643801	0.7038215348125295
0.1561561561561562	0.2208874727249951	0.7081263554651457
0.15965965965965978	0.22229854813600364	0.7124474839375943
0.16316316316316315	0.22371705560986443	0.7167849030797446
0.16666666666666652	0.22514302128245153	0.7211385959245761
0.1701701701701701	0.22657647131321454	0.7255085457057198
0.1736736736736737	0.22801743188528317	0.7298947358748014
0.1771771771771773	0.2294659292057102	0.7342971501185922
0.18068068068068066	0.23092198950560164	0.7387157723759432
0.18418418418418403	0.23238563904030485	0.7431505868545095
0.18768768768768762	0.2338569040896142	0.7476015780472445
0.1911911911911912	0.2353358109579767	0.7520687307487212
0.1946946946946948	0.2368223859746707	0.7565520300709826
0.19819819819819817	0.23831665549404596	0.761051461459601
0.20170170170170154	0.23981864589576307	0.765567010709049
0.20520520520520513	0.24132838358499306	0.7700986639780467
0.20870870870870872	0.24284589499268816	0.7746464078045834
0.21221221221221231	0.2443712065758025	0.7792102291207027
0.21571571571571568	0.2459043448175781	0.7837901152670109
0.21921921921921905	0.24744533622780548	0.7883860540069185
0.22272272272272264	0.24899420734307756	0.7929980335406054
0.22622622622622623	0.2505509847270786	0.7976260425187132
0.22972972972972983	0.2521156949708835	0.8022700700557546
0.2332332332332332	0.25368836469327455	0.8069301057432429
0.23673673673673656	0.2552690205409873	0.8116061396625374
0.24024024024024015	0.25685768918908447	0.8162981623973992
0.24374374374374375	0.25845439734123804	0.8210061650462614
0.24724724724724734	0.2600591717300809	0.8257301392340831
0.2507507507507507	0.2616720391175459	0.830470077124531
0.2542542542542541	0.26329302629518025	0.8352259700915726
0.25775775775775767	0.2649221600845267	0.8399978140905711
0.26126126126126126	0.26655946733748387	0.8447856016248952
0.26476476476476485	0.26820497493664763	0.84958932712236
0.2682682682682682	0.269858709795716	0.8544089856031749
0.2717717717717718	0.271520698859868	0.8592445726898744
0.2752752752752752	0.27319096910611973	0.8640960846169587
0.27877877877877877	0.2748695475437849	0.8689635195565821
0.28228228228228236	0.276556461214816	0.8738468723589834
0.28578578578578573	0.2782517371942572	0.8787461411593527
0.2892892892892893	0.2799554025906514	0.8836613273535098
0.2927927927927927	0.28166748454647145	0.8885924290571813
0.2962962962962963	0.2833880102385559	0.8935394463629173
0.29979979979979987	0.28511700687853775	0.8985023800346492
0.30330330330330324	0.2868545017133117	0.9034812315150458
0.30680680680680683	0.2886005220254931	0.9084760029325962
0.3103103103103102	0.2903550951338596	0.9134866971084098
0.3138138138138138	0.29211824839383715	0.9185133175627582
0.3173173173173174	0.29389000919797387	0.9235558685213373
0.32082082082082075	0.2956704049764293	0.9286143549212722
0.32432432432432434	0.2974594631974484	0.9336887824168596
0.3278278278278277	0.2992572113679022	0.9387791573850475
0.3313313313313313	0.30106367703372916	0.943885486930667
0.3348348348348349	0.30287888778050587	0.9490077788914058
0.33833833833833826	0.3047028712339333	0.9541460418425397
0.34184184184184185	0.3065356550603641	0.9593002851014218
